center,left,right,steering,throttle,brake,speed
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_16_318.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_16_318.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_16_318.jpg,-0.3413101,0.65869,0,26.90768
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_16_435.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_16_435.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_16_435.jpg,0,0.3071203,0,27.22749
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_16_550.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_16_550.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_16_550.jpg,0,0,0,27.05812
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_16_667.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_16_667.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_16_667.jpg,0,0,0,26.73265
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_16_785.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_16_785.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_16_785.jpg,0,0,0,26.4108
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_16_905.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_16_905.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_16_905.jpg,-0.2002409,0,0,26.06937
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_018.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_018.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_018.jpg,-0.1451225,0,0,25.68755
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_148.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_148.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_148.jpg,0,0,0,25.37012
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_268.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_268.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_268.jpg,0,0,0,25.06392
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_388.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_388.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_388.jpg,-0.2028301,0,0,24.7399
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_507.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_507.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_507.jpg,-0.1533902,0,0,24.36151
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_628.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_628.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_628.jpg,0,0,0,24.05876
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_747.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_747.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_747.jpg,-0.3584254,0,0,23.70496
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_867.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_867.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_867.jpg,0,0,0,23.41309
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_17_989.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_17_989.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_17_989.jpg,0,0,0,23.12695
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_106.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_106.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_106.jpg,0,0,0,22.84828
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_226.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_226.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_226.jpg,0,0,0,22.57328
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_349.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_349.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_349.jpg,0,0.209811,0,22.40125
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_469.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_469.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_469.jpg,0,0.5717189,0,22.74783
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_588.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_588.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_588.jpg,0,0.9285178,0,23.59854
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_707.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_707.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_707.jpg,-0.2000005,0.5720458,0,24.32575
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_824.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_824.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_824.jpg,0,0.2203646,0,24.56329
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_18_938.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_18_938.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_18_938.jpg,0,0,0,24.33416
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_061.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_061.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_061.jpg,0,0,0,24.04637
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_186.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_186.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_186.jpg,0,0,0,23.75778
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_307.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_307.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_307.jpg,-0.1430097,0,0,23.43694
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_428.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_428.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_428.jpg,0,0,0,23.15039
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_544.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_544.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_544.jpg,0,0,0,22.8712
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_657.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_657.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_657.jpg,0,0,0,22.59585
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_770.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_770.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_770.jpg,-0.3368161,0,0,22.29845
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_19_886.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_19_886.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_19_886.jpg,0,0,0,22.02249
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_001.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_001.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_001.jpg,0,0,0,21.75376
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_120.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_120.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_120.jpg,-0.1975293,0,0,21.47297
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_244.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_244.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_244.jpg,0,0,0,21.21325
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_368.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_368.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_368.jpg,0,0,0,20.95763
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_485.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_485.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_485.jpg,0,0,0,20.70535
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_602.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_602.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_602.jpg,-0.1977031,0,0,20.43434
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_722.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_722.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_722.jpg,-0.1585472,0,0,20.12059
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_839.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_839.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_839.jpg,0,0,0,19.85684
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_20_956.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_20_956.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_20_956.jpg,0,0,0,19.7286
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_073.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_073.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_073.jpg,0,0.3502257,0,19.81217
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_193.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_193.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_193.jpg,0,0.7120228,0,20.3495
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_309.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_309.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_309.jpg,0,1,0,21.37139
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_424.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_424.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_424.jpg,0,1,0,22.53901
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_544.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_544.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_544.jpg,0,1,0,23.70358
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_662.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_662.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_662.jpg,0,0.7968345,0,24.73929
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_777.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_777.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_777.jpg,0,0.4535382,0,25.28663
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_21_895.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_21_895.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_21_895.jpg,-0.143069,0.09819984,0,25.33981
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_012.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_012.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_012.jpg,0,0,0,25.02785
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_129.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_129.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_129.jpg,0,0,0,24.72547
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_245.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_245.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_245.jpg,0,0,0,24.42769
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_362.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_362.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_362.jpg,-0.3495691,0,0,24.0473
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_479.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_479.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_479.jpg,0,0,0,23.75283
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_600.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_600.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_600.jpg,0,0,0,23.46368
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_713.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_713.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_713.jpg,0,0.1930654,0,23.2747
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_830.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_830.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_830.jpg,0,0.5423613,0,23.58875
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_22_943.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_22_943.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_22_943.jpg,0,0.881022,0,24.37694
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_23_054.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_23_054.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_23_054.jpg,0,1,0,25.31254
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_11_23_164.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_11_23_164.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_11_23_164.jpg,0,1,0,26.45841
